user_detail_name,text,text 2,text 3,text 4,text 5,resource_date_text,content_wrap,from,iplocation,user_detail_tags_text,,attraction_name
?洛?哥!,5分,超棒,景色5,趣味5,性价比5,2024-12-19 发布点评,好玩！就是天气不太好！，从后山进去大概爬了2个小时差不多走到南桥出口结束了路线，高空拍照都是灰蒙蒙的，有点难受??????????????,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
300****697,5分,超棒,景色5,趣味5,性价比5,2024-12-19 发布点评,吃吃喝喝逛逛，很开心，尤其是吃的，老街坊的店，好吃不贵太实惠，购物OK，游览车OK，就是脑子比较贵，实实在在的贵，多了不说了，生活不易，保持善意。,来自订单,IP属地:浙江,黄金贵宾,,都江堰好评
Cielcielo,5分,超棒,景色5,趣味4,性价比4,2024-12-19 发布点评,"现场又花了10/人坐公交车上到6号门。其实还不是最高的，需要绕回来再上去玉垒阁。

都江堰是历史水利工程，可能需要自己阅读了解去了才有意思，要不然就好像是逛花园。我们没有请导游。

去了一家在都江堰出门2km的一家店吃腊斗腊的汤锅非常好吃。",来自订单,IP属地:新加坡,,,都江堰好评
118****963,5分,超棒,景色5,趣味5,性价比5,2024-12-19 发布点评,住宿体验很好。入住直接升级了大山景房，大窗、视野好，酒店设施新，床品舒适。景区附近能入住这样的酒店很开心。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味4,性价比4,2024-12-19 发布点评,值得一去 涨水期去可能更好,来自订单,IP属地:江苏,钻石贵宾,,都江堰好评
_WeCh****483043,5分,超棒,景色5,趣味5,性价比5,2024-12-19 发布点评,很棒，历史的厚重感,来自订单,IP属地:内蒙古,钻石贵宾,,都江堰好评
蔷薇,4分,满意,景色4,趣味4,性价比4,2024-12-19 发布点评,讲解的焦导很好，讲的很清楚，也很认真，我是去过几次的人了，也听得入迷了！,来自订单,IP属地:浙江,黄金贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味4,性价比4,2024-12-18 发布点评,"有一句谚语，“先有都江堰，后有天府之国”。
都江堰是高中课本里面的常客，清澈奔涌的都江堰水，除了会给你负氧离子，洗去旅途劳顿，让你开心舒爽外，涛声还会给你耳朵刺激，让你思考和顿悟人生。",来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-18 发布点评,值得一去的，风景好好的,来自订单,IP属地:云南,铂金贵宾,,都江堰好评
小小鹏爷,5分,超棒,景色5,趣味5,性价比5,2024-12-18 发布点评,跟不错，伟大的工程，惊叹不已,来自订单,IP属地:山西,,,都江堰好评
Stella Wei ???????♀?,4分,满意,景色3,趣味3,性价比3,2024-12-18 发布点评,从成都巿区前往地铁转高铁，景区风景挺美，保留了許多原貌。商业街分佈很多，飯店價格也合理，衛生和食品质量希望提高。,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
奋斗sdds,5分,超棒,景色5,趣味5,性价比5,2024-12-18 发布点评,………………………………………………………………非常不错非常不错…………………………………………………………………………………………,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-18 发布点评,至少五个字,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-17 发布点评,店面面积很大，环境真挺好，价格也真不贵！冲鸭！,来自订单,IP属地:广东,黄金贵宾,,都江堰好评
敖逸尘,5分,超棒,景色5,趣味5,性价比5,2024-12-17 发布点评,风景秀丽舒服,来自订单,IP属地:江苏,钻石贵宾,,都江堰好评
M23****4133,5分,超棒,景色5,趣味5,性价比5,2024-12-16 发布点评,讲解很不错，生动形象，导游很负责，都江堰不愧是伟大工程,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味3,性价比2,2024-12-16 发布点评,都江堰虽然是神来之笔的伟大水利工程。对此类没兴趣的可以不去。蓝眼泪更是夸张的浮夸。后悔中午做高铁赶去，为了看一眼所谓的蓝眼泪，7点20左右，简单拍了几张照片，匆匆赶往高铁站回成都。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M42****923,5分,超棒,景色5,趣味5,性价比5,2024-12-16 发布点评,非常棒的景点,来自订单,IP属地:上海,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-16 发布点评,满意满意很满意,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-16 发布点评,全家出游挺好的，携程给力！,来自订单,IP属地:湖南,钻石贵宾,,都江堰好评
M45****6124,5分,超棒,景色5,趣味5,性价比5,2024-12-16 发布点评,挺好，景色宜人，古人的智慧令人倾佩,,IP属地:陕西,黄金贵宾,,都江堰好评
M23****376,5分,超棒,景色5,趣味5,性价比5,2024-12-16 发布点评,非常好玩，环境保护非常好,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,主要是人文景观，感受中国古人智慧的博大精深，都江堰治水巧夺天工，比较适合带孩子游玩，了解历史文化及古人智慧结晶,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
蜜蜂飞飞,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,请了官方讲解，非常棒的体验，景色很美，远处还有雪山，佩服古人的智慧，交通也方便，,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,这里值得去，爬山健身。山路很陡，特别适合大家来做有氧锻炼。这里景色宜人，鸟语花香，绿荫覆盖整个道路，长廊，特别适合大家冬天来旅游。,来自订单,IP属地:四川,,,都江堰好评
一叶扁舟xj,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,非常人性化。,来自订单,IP属地:河南,铂金贵宾,,都江堰好评
心灵ZTZ,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,成都的都江堰还是非常值得一来的这里距离成都市区差不多一个小时的车程，整个在这里可以玩个大半天，看一看，中国非常著名的水利建筑，然后感受一下当地的民俗风情。,,IP属地:上海,,,都江堰好评
M48****262,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,不错值得再次拥有。,来自订单,IP属地:海南,钻石贵宾,,都江堰好评
M76****5130,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,不错不错，非常便宜。跟兄弟们一起出去玩的跟兄弟们一起出去玩的在现场写在现场买比在这里贵几倍。,来自订单,IP属地:广西,黄金贵宾,,都江堰好评
DoerZhang,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,值得一去??????????????????????????????????????????????????????????????????????,来自订单,IP属地:海南,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-15 发布点评,还没出行，提前评价,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
乒乓缘23,5分,超棒,景色5,趣味5,性价比4,2024-12-14 发布点评,很值得游玩，古人很有智慧,来自订单,IP属地:安徽,铂金贵宾,,都江堰好评
_WeCh****385577,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,赶上淡季，相当于超值VIP讲解，小曾老师讲解很好，内容丰富很专业，讲的也很有意思,来自订单,IP属地:四川,,,都江堰好评
建极绥猷J,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,都江堰不仅是一座水利工程，更是一座承载着古蜀文化的城市。游客可以站在观景台上看到鱼嘴、飞沙堰、宝瓶口等主体工程，感受古蜀人民的智慧和勤劳?2。此外，都江堰的街头巷尾充满了古蜀文化的氛围，独特的建筑风格和传统的四合院、古朴的木质结构都透露着古蜀文化的韵味?，都江堰的自然风光吸引人，尤其是翡翠一般的溪水和巧妙古朴的水利设施，让人感叹景色优美和古人的智慧?。,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
M40****242,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,值得去体验,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
M33****3924,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,导游讲解很细致，还升级了时长，跟着一路走学到了很多知识。都江堰不愧是伟大的水利工程，导游到主要的点位都会详细讲解，生动有趣，不虚此行,来自订单,IP属地:江苏,黄金贵宾,,都江堰好评
300****060,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,景色美，知识含量高！,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
m10****494,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,"杨导很仔细，讲的也很好，学到了不少东西，值得推荐。
175元含门票，太划算了，整整2.5个小时。",来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M25****586,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,都江堰水利工程，不愧是世界文化遗产！其设计精妙绝伦，历经千年仍造福一方。漫步其间，深感古人智慧之伟大，是一次令人难忘的文化之旅！,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
206****698,5分,超棒,景色5,趣味5,性价比5,2024-12-14 发布点评,地方不大，但很值得一去,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
M25****969,5分,超棒,景色5,趣味5,性价比5,2024-12-13 发布点评,很开心的一次游玩，景色很美，长江山峡真的很棒很壮观，有机会还来这里看看，好评??,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
颢舜,5分,超棒,景色5,趣味4,性价比5,2024-12-13 发布点评,"问水都江堰，拜道青城山。
很荣幸能看到青城山，
看看西游记中拍摄的场景，
还能看到中国古代人们的时候治水全景。
带着85岁老人去旅行，老人也能爬上山",来自订单,IP属地:辽宁,钻石贵宾,,都江堰好评
M46****3273,5分,超棒,景色5,趣味5,性价比5,2024-12-13 发布点评,非常不错的一次体验,来自订单,IP属地:河北,铂金贵宾,,都江堰好评
liuliu,5分,超棒,景色5,趣味5,性价比5,2024-12-13 发布点评,站在南桥上，看都江堰碧蓝的河水奔腾而过，感叹古人如此伟大的工程，几千年犹为不朽！,来自订单,IP属地:四川,,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-13 发布点评,青城山历史悠久，相传轩辕黄帝时有宁封子，居青城山修道，曾向黄帝传授御风云的“龙跻之术”，黄帝筑坛拜其为“五岳丈人”，故后世又称青城山为丈人山，并建观（丈人观）纪念。在古时与湖北武当山、江西龙虎山、安徽齐云山、陕西景福山合称五大仙山。各自供奉真武荡魔大帝、五岳丈人宁封真君、昊天玉皇上帝、降魔护道天尊、广援普度天尊。都江堰，位于四川省成都市都江堰市城西，坐落在成都平原西部的岷江上， [14]是由渠首枢纽（鱼嘴、飞沙堰、宝瓶口）、灌区各级引水渠道，各类工程建筑物和大中小型水库和塘堰等所构成的一个庞大的工程系统， [8]渠首占地面积200余亩。 [3]它担负着四川盆地中西部地区7市（地）40县（市、区）1130万余亩农田的灌溉、成都市多家重点企业和城市生活供水，以及防洪、发电、漂水、水产、养殖、林果、旅游、环保等多项目标综合服务，是四川省国民经济发展不可替代的水利基础设施。,来自订单,IP属地:河北,,,都江堰好评
M12****590,5分,超棒,景色5,趣味5,性价比5,2024-12-13 发布点评,超级值得一去 这是第二次来 上一次是夏天 六月来的 冬天有不一样的感觉 真的体验到了什么叫风景如画 拜水都江堰 问道青城山 建议都去,来自订单,IP属地:陕西,铂金贵宾,,都江堰好评
E04****52,5分,超棒,景色5,趣味5,性价比5,2024-12-13 发布点评,值得带孩子一看，中国古代文明的成果，非常好，携程买票很方便，价格优惠，好。,来自订单,IP属地:广西,黄金贵宾,,都江堰好评
luyihr,4分,满意,景色4,趣味4,性价比4,2024-12-12 发布点评,都江堰景区蛮大的，省力点真的推荐从秦堰楼6号口进一路往下走离堆出。冬季岷江水流小没有夏季震撼景色打点折扣。,,IP属地:上海,铂金贵宾,,都江堰好评
wsn蓝田日暖,4分,满意,景色4,趣味4,性价比4,2024-12-12 发布点评,"票价有点贵，怎么说，毕竟是都江堰，明日在这里
建议不要在古街吃东西，一吃一个拉肚子，还贵的很，",来自订单,IP属地:山东,黄金贵宾,,都江堰好评
天天Hailey妈咪,5分,超棒,景色5,趣味5,性价比5,2024-12-12 发布点评,四川成都著名景点都江堰景区是非常值得推荐的绝美游览圣地！有一句问道青城山拜水都江堰是最好的解说词，带小朋友来这里游玩快乐出发吧,,IP属地:四川,钻石贵宾,,都江堰好评
M55****21,4分,满意,景色4,趣味4,性价比3,2024-12-12 发布点评,景色不错，讲解不太值，其他还好,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M50****6819,5分,超棒,景色5,趣味5,性价比5,2024-12-12 发布点评,美丽，壮观的都江堰，携程网预订门票也给力，省时省力，好评,,IP属地:北京,黑钻贵宾,,都江堰好评
秦振,5分,超棒,景色5,趣味5,性价比5,2024-12-12 发布点评,体现古代人民的智慧和创造力，自然景色优美！,来自订单,IP属地:山东,铂金贵宾,,都江堰好评
186****6941,4分,满意,景色4,趣味5,性价比4,2024-12-12 发布点评,2000多年前就如此宏伟，古人的智慧????????。里面的导游就不用请了，网上查下就知道了,来自订单,IP属地:福建,黄金贵宾,,都江堰好评
匿名用户,4分,满意,景色5,趣味3,性价比3,2024-12-11 发布点评,只看都江堰会觉得票价太贵，但是看了二王庙，在山上走一走就觉得值回票价了。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M47****6761,5分,超棒,景色5,趣味4,性价比4,2024-12-11 发布点评,都江堰完全不爬山的话一个半小时就可以逛完了，爬山应该需要三小时左右，观光车没有太大必要买，几乎是平路，走走半小时也就到了，听听水声看看风景。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
蹲的很失败,5分,超棒,景色5,趣味5,性价比5,2024-12-11 发布点评,建议淡季去，体验会好很多。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M50****5576,5分,超棒,景色5,趣味5,性价比5,2024-12-11 发布点评,用震撼来形容吧，这地方真的是太壮观了，有生之年一定还得再来,来自订单,IP属地:江苏,钻石贵宾,,都江堰好评
_zx403****833483,5分,超棒,景色5,趣味5,性价比5,2024-12-11 发布点评,非常值得参考游览，经过导游小付的一路精心设计路线和讲解，对古水里工程都江堰的再次了解。感谢公司的路程安排和员工的培训。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
黎你更近,5分,超棒,景色5,趣味5,性价比5,2024-12-11 发布点评,"很棒的地方，文化底蕴很强。
建议进去之后还可以看那个川剧的演出，外地朋友挺喜欢的",来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M14****262,5分,超棒,景色5,趣味5,性价比5,2024-12-11 发布点评,下雨去的，人还不算多。从山上到山下更容易一些。鱼嘴口比较宏伟。,来自订单,IP属地:北京,铂金贵宾,,都江堰好评
231****109,5分,超棒,景色5,趣味5,性价比5,2024-12-11 发布点评,"很值得去，风景，历史，科技都融为一体
【性价比】不错，
【趣味】历史遗迹，治水方式
【景色】有山有水，有自然有景色有人文，有内容",,IP属地:内蒙古,钻石贵宾,,都江堰好评
漫步者201501,4分,满意,景色4,趣味3,性价比3,2024-12-11 发布点评,环境不错，散步的好地方。,来自订单,IP属地:山东,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-10 发布点评,了解历史，理解历史，到实地走走更懂得古人的智慧。这里风景也很美，堰上的彩林层层叠叠，远山在雾里若隐若现,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-10 发布点评,很不错，性价比很高，前台办理入住也很快，配套设施很完善，三楼的健身房也很好用哦。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味4,性价比4,2024-12-10 发布点评,门票有点贵. 景点有些年久失修的感觉.,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M31****4603,5分,超棒,,,,2024-12-09 发布点评,"都江堰景区很棒！它是世界文化遗产，水利工程的伟大令人惊叹。
 
漫步其中，感受古人的智慧和勤劳。
 
景区内的自然风光也很美，是休闲度假的好去处。
 
总的来说，这是一个既有历史文化又有自然景观的地方。",,IP属地:云南,黄金贵宾,,都江堰好评
yangduoduo17,4分,满意,,,,2024-12-09 发布点评,伟大的水利工程，古代智慧的结晶，非常好的景点，十分推荐。,,IP属地:广东,钻石贵宾,,都江堰好评
M24****6585,5分,超棒,景色5,趣味5,性价比5,2024-12-09 发布点评,还可以还可以还可以,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
莱希河畔兰茨贝格吉米,5分,超棒,景色5,趣味5,性价比5,2024-12-09 发布点评,(* ?????????)=??????,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
首富8888,5分,超棒,景色5,趣味5,性价比5,2024-12-09 发布点评,好！！！！！！！！！,来自订单,IP属地:浙江,黄金贵宾,,都江堰好评
_M18****2021,5分,超棒,景色5,趣味5,性价比5,2024-12-09 发布点评,导游姐姐很耐心，讲解细致，非常棒,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
M51****9286,5分,超棒,景色5,趣味5,性价比5,2024-12-09 发布点评,不是很值得,来自订单,IP属地:中国澳门,铂金贵宾,,都江堰好评
zzh129,5分,超棒,景色5,趣味5,性价比5,2024-12-08 发布点评,经典景区 不用多说,来自订单,IP属地:云南,钻石贵宾,,都江堰好评
M30****8648,5分,超棒,景色5,趣味5,性价比5,2024-12-08 发布点评,讲解的非冰棒！推荐！??????,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
蓝盾,5分,超棒,景色5,趣味5,性价比5,2024-12-08 发布点评,大美都江堰，拜水心安。如果没有导游带着吃顿饭就完美了。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
不懂爱情的我,5分,超棒,景色5,趣味5,性价比5,2024-12-08 发布点评,"景色优美：都江堰景区以其山清水秀的自然景色吸引了众多游客。无论是岷江水的奔腾，还是周围山峦的起伏，都构成了一幅幅美丽的画卷。游客们纷纷称赞这里的景色如诗如画，令人陶醉。
历史文化深厚：作为中国古代水利工程的杰作，都江堰景区承载着深厚的历史文化底蕴。游客们在这里可以了解到李冰父子修建都江堰的艰辛历程，以及这一工程对成都平原农业灌溉和防洪的重要作用。许多游客表示，通过参观都江堰景区，他们对中国的历史文化有了更深刻的认识和了解。导游讲解也很好，讲解很生动，很有特色。",来自订单,IP属地:山东,钻石贵宾,,都江堰好评
139****3166,5分,超棒,景色5,趣味4,性价比5,2024-12-08 发布点评,天气晴朗时，真的值得来。,来自订单,IP属地:重庆,铂金贵宾,,都江堰好评
M23****4400,5分,超棒,景色5,趣味5,性价比5,2024-12-07 发布点评,景点特色。,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-07 发布点评,网上购票方便使用。,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
M29****6009,5分,超棒,景色5,趣味4,性价比5,2024-12-06 发布点评,还是比较震撼的，而且为我们的农业经济做出了巨大的贡献,,IP属地:四川,铂金贵宾,,都江堰好评
M33****6086,5分,超棒,景色5,趣味5,性价比5,2024-12-06 发布点评,都江堰，的确名不虚传，好！,来自订单,IP属地:四川,,,都江堰好评
152****3322,5分,超棒,景色5,趣味5,性价比5,2024-12-06 发布点评,景区比较便捷,来自订单,IP属地:江西,铂金贵宾,,都江堰好评
京海闲翁,5分,超棒,景色5,趣味5,性价比5,2024-12-06 发布点评,都江堰是个很值得去的景区，2000多年一直发挥效益的水利工程、人们对杰出历史人物的尊崇、优美的自然与人文景观都给游人留下深刻的印象。,,IP属地:北京,铂金贵宾,,都江堰好评
M50****4523,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,景区还不错，值得一去,来自订单,IP属地:江苏,黄金贵宾,,都江堰好评
梓铭TAN,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,来旅游玩的，非常好,来自订单,IP属地:新疆,黄金贵宾,,都江堰好评
M50****8089,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,非常壮观！,来自订单,IP属地:黑龙江,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,需要自费一位导游进行讲解，不然都看不懂。,来自订单,IP属地:四川,,,都江堰好评
匿名用户,4分,满意,景色4,趣味4,性价比4,2024-12-05 发布点评,四川青城山挺好的。,来自订单,IP属地:广东,铂金贵宾,,都江堰好评
_WeCh****52028,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,景色非常美,来自订单,IP属地:重庆,铂金贵宾,,都江堰好评
老李走中国,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,还不错，很不错,来自订单,IP属地:重庆,钻石贵宾,,都江堰好评
周游列国2025,5分,超棒,景色5,趣味5,性价比5,2024-12-05 发布点评,非常好看，方便快捷,来自订单,IP属地:广东,钻石贵宾,,都江堰好评
可彦,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,旅游就起一件开心??的事,来自订单,IP属地:江苏,钻石贵宾,,都江堰好评
zinnia_615,4分,满意,景色5,趣味4,性价比4,2024-12-04 发布点评,"都江堰，这座古老而伟大的水利工程，静静地矗立在四川成都的大地上，宛如一位智慧的长者，诉说着千年的故事。
当我踏上这片土地，首先映入眼帘的是滔滔不绝的岷江水。江水奔腾，气势磅礴，带着来自雪山的清凉与豪迈。而都江堰就像是一位神奇的魔法师，驯服了这头汹涌的巨兽，让它变得温顺而乖巧，为成都平原带来了无尽的滋养和福祉。
漫步在鱼嘴堤岸，看着江水被巧妙地分流。一边是汹涌澎湃，直奔外江而去；另一边则是缓缓流淌，温顺地进入内江，灌溉着广袤的农田。这一分一合之间，尽显古人的智慧和勇气。
宝瓶口则像是大自然与人类共同雕琢的艺术品，狭窄而深邃，江水在这里变得更加湍急，仿佛在诉说着它的使命和责任。而飞沙堰，巧妙地利用了水流的回旋，将沙石排向外江，保证了内江的通畅和清澈。",,IP属地:北京,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,体验感不错,来自订单,IP属地:河南,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,都江堰水利工程建于公元前256年，是全世界迄今为止，年代最久远、唯一留存、以无坝引水为特征的宏大水利工程。史书中这样描述：都江堰建成，使成都平原水旱从人，不知饥馑，时无荒年，天下谓之天府也。古人的智慧令人感叹！,来自订单,IP属地:广东,钻石贵宾,,都江堰好评
_WeCh****43666,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,??????????,来自订单,IP属地:吉林,铂金贵宾,,都江堰好评
jack的天空,5分,超棒,景色5,趣味5,性价比5,2024-12-04 发布点评,都江堰距离成都市区差不多一个小时的车程，都江堰差不多可以玩个半天，可以算好行程不走回头路。作为中国著名的水利工程，几千年来保存的非常完好，只到现在依然发挥着作用。另外这里的风景也是非常的漂亮。,,IP属地:浙江,钻石贵宾,,都江堰好评
匿名用户,4分,满意,景色4,趣味3,性价比4,2024-12-03 发布点评,都江堰还是值得一去的，充分展现了古人的聪明才智。景区很大，选择好入口，从上往下走，比较省力。,来自订单,IP属地:云南,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,挺好 很实用,来自订单,IP属地:黑龙江,铂金贵宾,,都江堰好评
鱼仙生,4分,满意,景色5,趣味4,性价比4,2024-12-03 发布点评,人太多了不建议小长假来，人山人海，拍照都不太方便，门票一早在携程买还有优惠券满三百减80，上午到地方买票时优惠券又不见了，提前买票！！,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,非常好??????,来自订单,IP属地:四川,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,景区的自然环境非常优美，让人仿佛置身于仙境之中。景区的旅游设施非常完善，服务也非常周到，让人感受到了宾至如归的温暖。非常棒！！！！,来自订单,IP属地:四川,钻石贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-03 发布点评,很壮观，值得去,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
alecw,5分,超棒,景色5,趣味5,性价比5,2024-12-02 发布点评,水利工程的奇迹,来自订单,IP属地:江苏,黄金贵宾,,都江堰好评
穿汉服逛吃广州,5分,超棒,景色5,趣味5,性价比5,2024-12-02 发布点评,"来都来了，都江堰这么神奇的水利工程，当然要看看啦。

从成都到犀浦下车不出站，走便捷高铁站过安检进站。

19分钟后抵达都江堰，坐景点巴士大概5元吧，直达景区。

景区门口有棵好看的银杏树。

进去后，可以从二王庙开始逛，爬山到最高点俯瞰都江堰鱼嘴，然后往鱼嘴走过去，感受岷江湍急和旁边平静水流的鲜明对比。接着去飞沙堰和宝口瓶。

南桥也可以逛逛，但所谓蓝眼泪就一般般。",来自订单,IP属地:四川,黄金贵宾,,都江堰好评
EMO  Version,5分,超棒,景色5,趣味5,性价比5,2024-12-02 发布点评,导游很热心，讲解很细致,来自订单,IP属地:重庆,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色4,趣味4,性价比4,2024-12-01 发布点评,非常漂亮空气质量好风景优美,来自订单,IP属地:河北,黄金贵宾,,都江堰好评
_WeCh****08104,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,??????,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
C潇洒,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,还可以 景色可以,来自订单,IP属地:马来西亚,,,都江堰好评
旅行打工人,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,超级震撼，佩服古人的智慧，李冰神一样存在，有都江堰才有天府之国，人与自然的结合,来自订单,IP属地:江苏,铂金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,讲解不错，下次还来,来自订单,IP属地:四川,,,都江堰好评
宝贝大胃王,5分,超棒,景色5,趣味5,性价比5,2024-12-01 发布点评,非常方便，不用换票,来自订单,IP属地:吉林,钻石贵宾,,都江堰好评
M23****0785,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,风景不错不错,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M32****8075,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,很好棒棒哒,来自订单,IP属地:辽宁,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,挺漂亮，，漂亮，，,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
souracid,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,作为知名水利景区，都江堰承载了太多的历史与故事。从秦堰楼进，一直向下游览是最省力的。景区不算太大，有付费电瓶车代步，基本上2小时可以游览完成。,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
M43****0103,5分,超棒,景色5,趣味5,性价比5,2024-11-30 发布点评,第二次预约了，杨导人很好，讲解和服务都好，带父母出行，一定要找个专业的导游讲解，要不就是啥也不知道，听听杨导的讲解就很好，谢谢杨导。也谢谢平台店家有这么好的服务，值得信赖，感谢！,来自订单,IP属地:四川,黄金贵宾,,都江堰好评
匿名用户,5分,超棒,景色5,趣味5,性价比5,2024-11-29 发布点评,体验不错 风景好 赶上了好天气 导游讲解不错,来自订单,IP属地:四川,,,都江堰好评
宁波黄瑶,5分,超棒,景色5,趣味5,性价比5,2024-11-29 发布点评,今天行程安排的非常好！张导讲解很专业、服务很好！午饭丰盛，吃完午饭看川剧表演，节目非常好看！都江堰风景很好！很满意！下次有机会再来！,来自订单,IP属地:四川,,,都江堰好评
