user_detail_name,user_detail_tags_text,text,text 2,text 3,text 4,text 5,content_wrap,from,iplocation,,,attraction_name
大圆子的碎碎念,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,对唐诗感兴趣，喜欢杜甫诗的推荐。今天虽然周一，赶上学生研学团，巨吵，特别影响参观讲解。适合人少来参观，建议有1小时人工讲解会更有利于了解。,来自订单,IP属地:四川,,,杜甫草堂好评
M38****5106,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带着讲解再次走进杜甫草堂，果真是不同的感受！,来自订单,IP属地:陕西,,,杜甫草堂好评
_WeCh****879765,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,景色优美，人文气息浓郁,来自订单,IP属地:四川,,,杜甫草堂好评
M22****0122,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,随便看看。,来自订单,IP属地:四川,,,杜甫草堂好评
M22****489,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得去的地方，非常的好，值得推荐，成都来了这么久，感觉是最值得去的地方了。学习了很多知识，天气虽然热，但是，心里很凉快，非常的好！很棒！,来自订单,IP属地:陕西,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,挺好的，有文化氛围,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常不错，值得一去,来自订单,IP属地:北京,,,杜甫草堂好评
300****001,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,很棒的一次体验哦,来自订单,IP属地:江苏,,,杜甫草堂好评
M47****5048,,5分,超棒,景色5,趣味5,性价比5,挺好挺好的,来自订单,IP属地:贵州,,,杜甫草堂好评
_WeCh****656173,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,景区还是要请导游，讲解有意义,来自订单,IP属地:甘肃,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,酒店各方面都非常优秀,来自订单,IP属地:江西,,,杜甫草堂好评
乔莘川,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,第一次来，打卡一下，没啥体验,来自订单,IP属地:内蒙古,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,很遗憾时间不够，没有游完,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂很不错，带小朋友了解大诗人的生平，涨知识啦。里面景色也美，非常出片，拍照美美哒。在里面逛，买了一个讲解，讲解员带着逛一下，比自己逛能懂的更多。建议南门进出，打车也方便。,来自订单,IP属地:四川,,,杜甫草堂好评
138****0659,,5分,超棒,景色5,趣味5,性价比5,值得去，最后听解说讲解,来自订单,IP属地:河南,,,杜甫草堂好评
婷子111111,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,去杜甫草堂的时候是阴天，人不是很多，景区不错，推荐！！,来自订单,IP属地:四川,,,杜甫草堂好评
萌狼蓝天,,5分,超棒,景色5,趣味5,性价比5,拍照出片，还行的。可以去科技,来自订单,IP属地:重庆,,,杜甫草堂好评
M35****9533,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,虽是寒冬，可是这里古柏苍天，翠竹掩蔽，绿树环绕，蜡梅淡雅的香气扑鼻而来，穿越时空走进杜甫，了解诗人的生活和创作过程，不虚此行，获益匪浅。,来自订单,IP属地:陕西,,,杜甫草堂好评
M19****594,铂金贵宾,5分,超棒,景色5,趣味3,性价比4,景色宜人，儿子很喜欢,来自订单,IP属地:广西,,,杜甫草堂好评
娜宝儿哈,黄金贵宾,4分,满意,景色4,趣味4,性价比4,还行。情侣出游，可以考虑去，或者散心也挺好,来自订单,IP属地:四川,,,杜甫草堂好评
天空20190808,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫千诗碑是个值得细细观摩的景点，它把杜甫的1455首诗歌用历代书法大家的书法字迹撰写出来，镌刻在碑上，堪称是一部石刻的《杜工部全集》。这里既有杜甫的每一首诗，还汇集了历代书法名家的墨宝，简直是一个诗歌和书法的圣殿。,来自订单,IP属地:北京,,,杜甫草堂好评
悦纳心中的四季,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,50元的门票，不仅可以看到非常美丽的风景，让心安宁，还能与诗圣进行“神交”，领略文人的精神世界！,,IP属地:四川,,,杜甫草堂好评
M50****5740,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,景区不大 挺有意义的 可以去 适合孩子去学习,来自订单,IP属地:重庆,,,杜甫草堂好评
M33****3535,黄金贵宾,4分,满意,景色5,趣味5,性价比4,杜老先生四年多的草堂生活，承载记录了那段跌宕历史中的岁月波澜，所以草堂是成都非常值得探访的所在。,来自订单,IP属地:湖南,,,杜甫草堂好评
M29****0248,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,不虚此行，孩子收获很多,来自订单,IP属地:四川,,,杜甫草堂好评
M32****491,,5分,超棒,景色5,趣味5,性价比5,非常不错的体验,来自订单,IP属地:日本,,,杜甫草堂好评
追赶兔子的乌龟,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很安静很美的地方,来自订单,IP属地:新加坡,,,杜甫草堂好评
M32****562,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境很好很清幽，喜欢,来自订单,IP属地:广东,,,杜甫草堂好评
M30****3869,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,"自在·心安·即归处
杜甫草堂在任何天气下都值得去",来自订单,IP属地:四川,,,杜甫草堂好评
你是对的。,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境优美，非常漂亮。“酒店的服务真是无可挑剔！从入住到退房，每一位员工都面带微笑，热情周到。特别感谢前台，他不仅帮我解决了行李问题，还推荐了几个当地的美食景点，让我的旅行更加愉快。”,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,疫情前那次到成都，安排紧没来得及。这次补上了，挺好的。尤其兰花展，最惊艳的腊梅，香极了。复习了杜甫等的唐诗，值得推荐。,来自订单,IP属地:四川,,,杜甫草堂好评
有容妳大,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,挺好的，适合慢慢悠哒,来自订单,IP属地:新疆,,,杜甫草堂好评
M14****173,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,第二次来,来自订单,IP属地:北京,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,"非常好，很多人说是新修的，但文化是悠久的，新修的是为了保护文化。
值得参观。",来自订单,IP属地:四川,,,杜甫草堂好评
_WeCh****59347,铂金贵宾,4分,满意,景色4,趣味3,性价比3,对诗词歌赋感兴趣的可以逛一下。,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,值得一去的地方，推荐！,来自订单,IP属地:四川,,,杜甫草堂好评
M35****1449,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,有种莫名的文化艺术气息，让烦躁的生活平静一下，也让自己不只是停留在部分文字上认识杜甫。,来自订单,IP属地:安徽,,,杜甫草堂好评
Annie吟吟,黑钻贵宾,5分,超棒,景色5,趣味5,性价比5,還可以 園景很漂亮,来自订单,IP属地:四川,,,杜甫草堂好评
cc58***,,5分,超棒,景色5,趣味5,性价比5,"知识点太多，感叹诗圣波澜壮阔的一生。根本不够逛。
即可以朱门酒肉臭 路有冻死骨；也可以随风潜入夜润物细无声；还可以国破山河在 城春草木深。",来自订单,IP属地:上海,,,杜甫草堂好评
M44****712,,5分,超棒,景色5,趣味5,性价比5,不需此行 冬天去也能看到绿叶 环境很好 人文之旅,,IP属地:四川,,,杜甫草堂好评
_M18****4061,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,值得一去 很漂亮的花园,来自订单,IP属地:北京,,,杜甫草堂好评
M19****156,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,还行还行还行还行还行还行还行还行还行还行还行还行还行还行还行,来自订单,IP属地:福建,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,来成都必去的景点之一,来自订单,IP属地:四川,,,杜甫草堂好评
m57****2341,,5分,超棒,景色5,趣味5,性价比5,非常不错啊,来自订单,IP属地:广东,,,杜甫草堂好评
源满2016,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,适合夏天去,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味4,性价比5,好玩好看，遇到了高中生组团出游,来自订单,IP属地:广西,,,杜甫草堂好评
M23****1030,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,满意 值得一去,来自订单,IP属地:河南,,,杜甫草堂好评
飞翔的远方,钻石贵宾,5分,超棒,景色5,趣味4,性价比4,"适合悠闲地闲逛
距离四川博物院很近
在青羊宫地铁站附近
即使是冬天里面也绿意盎然
有点像个大公园
里面文化性较高
趣味性稍显不足
票价50也不算便宜
去里面的中年人偏多 大概因为比较符合景区的定位",来自订单,IP属地:天津,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子去游玩，感受一下文人墨客的氛围，体验感很棒。,来自订单,IP属地:湖南,,,杜甫草堂好评
南山处士,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂位于成都，环境清幽，充满诗意。这里是诗人杜甫的故居，可让人深入了解他的生平和诗作。园内绿树成荫，古建筑与现代园林相得益彰。漫步其中，仿佛能感受到杜甫的忧国忧民之情。茶馆的氛围也让人放松，是文化和自然完美结合的好去处。,来自订单,IP属地:广东,,,杜甫草堂好评
M15****87,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子去，值得推荐。在门口可以约讲解员，1-3个人，120元，小姐姐讲的特别好。非常的细致，超赞，门票也不是很贵。交通便利，公交地铁都非常方便,来自订单,IP属地:四川,,,杜甫草堂好评
M42****8815,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,听得进去还行,来自订单,IP属地:浙江,,,杜甫草堂好评
320****281,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,很棒。。。,来自订单,IP属地:四川,,,杜甫草堂好评
M58****510,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,酒店不错前台露露服务好棒棒的,来自订单,IP属地:陕西,,,杜甫草堂好评
羽佳帆,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,非常好，成都必到景点,来自订单,IP属地:云南,,,杜甫草堂好评
xuych,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,带孩子来杜甫草堂，请了讲解，6个人团讲了快2小时，很透彻。比官方讲解时间长,来自订单,IP属地:四川,,,杜甫草堂好评
小 云 朵,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,快捷方便，很不错,来自订单,IP属地:云南,,,杜甫草堂好评
E03****13,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,草堂外围施工也无减草堂的雅致庄严。非常享受这次参访，了了对诗圣的仰慕之情，穿越历史，无限感慨。但愿下次有时间多逗留一会儿，能感受真正成都的历史,来自订单,IP属地:浙江,,,杜甫草堂好评
M32****674,铂金贵宾,5分,超棒,景色5,趣味3,性价比3,很不错的地方，嗯嗯嗯！！！,来自订单,IP属地:河南,,,杜甫草堂好评
flyci,,5分,超棒,景色5,趣味5,性价比5,成都必去景点,来自订单,IP属地:四川,,,杜甫草堂好评
嗜睡失眠患者,,5分,超棒,景色5,趣味5,性价比5,第二次去了，还可以,来自订单,IP属地:四川,,,杜甫草堂好评
刀手口,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境好，氛围感好,来自订单,IP属地:辽宁,,,杜甫草堂好评
M48****6043,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,这次就带孩子去！,来自订单,IP属地:黑龙江,,,杜甫草堂好评
边v缘,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,方便 还可以,来自订单,IP属地:吉林,,,杜甫草堂好评
139****9744,,5分,超棒,景色5,趣味5,性价比5,每次来成都 都是一定会来的地方 很满意,来自订单,IP属地:四川,,,杜甫草堂好评
元铭2008,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,环境优美，古朴幽深，静逸雅典。,来自订单,IP属地:广东,,,杜甫草堂好评
阿紫Asia,,4分,满意,,,,一般版 当作看公园不错 里面没有太多是杜甫居住的地方 只有一点点 其他都是扩建的 很多诗词 还有盆栽 但跟杜甫本人没有太大关系,来自Trip.com,IP属地:未知,,,杜甫草堂好评
_WeCh****95462,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境很好，只是逛一圈就走了,来自订单,IP属地:辽宁,,,杜甫草堂好评
_WeCh****23105,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,太值得了，可以在里面呆一天??，如果我是成都本地人都想买年卡了！线上订票非常方便??非常好！,来自订单,IP属地:山西,,,杜甫草堂好评
唐様,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境很好，服务很棒，下次还来,来自订单,IP属地:四川,,,杜甫草堂好评
Lily,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,身临其境，感觉自己也成了文人墨客了,来自订单,IP属地:广东,,,杜甫草堂好评
M22****6520,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,感谢江江的精彩讲解，让我们了解了杜甫草堂的深厚底蕴！,来自订单,IP属地:四川,,,杜甫草堂好评
_WeCh****634145,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,人太多了。学生参观是爱国主义教育，老人旅游也无可厚非，为啥有那种浓妆艳抹的网红也在这里摆拍？,来自订单,IP属地:新疆,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,挺不错的，挺好的，很有这个氛围感,来自订单,IP属地:山西,,,杜甫草堂好评
yyyrlf,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常不错，环境很好，家人很喜欢，孩子玩得很开心！成都，川蜀之要地，品味历史文人墨客，和古人对话，穿越时空，对杜甫草堂有了更深的了解，推荐大家有时间带孩子去游玩一下。,来自订单,IP属地:江苏,,,杜甫草堂好评
maggie886,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,带上孩子是非常值得一去的，在门口是要选一个导游陪同讲解，不然进去自己看，是看不出来门道的。里面的绿化很好，进去游览学习到很多知识。,来自订单,IP属地:江苏,,,杜甫草堂好评
M69****5253,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,值得去，推荐别人去,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,旅游好地方,来自订单,IP属地:四川,,,杜甫草堂好评
Every day  journey,,5分,超棒,,,,"这是中国历史文化重要的地方。是杜甫等著名诗人居住和写各种诗的住所。喜欢学习中国历史或文学的人千万不要错过!???
这里的气氛很安静。树木和美丽的花园阴凉这让我感觉就像走进古老,周围有一个花园,里面有树木。还有一个装饰,感觉就像进入诗人自己的房子。???? ,我非常喜欢。",来自Trip.com,IP属地:未知,,,杜甫草堂好评
M83****7271,,4分,满意,景色4,趣味3,性价比3,还行吧。没有想象的那么诗情画意。商业化?下午去的，环境还是不错的。如果对诗人文化背景感兴趣的话，值得一看。国庆节人太多了哈哈哈哈有条件还是尽量淡季出行。可能遗留了一些地方……嗯嗯整体还不错的。中规中矩嘿嘿??,来自订单,IP属地:陕西,,,杜甫草堂好评
晶晶2024,黄金贵宾,4分,满意,景色5,趣味4,性价比3,环境优美，好,来自订单,IP属地:日本,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味5,性价比5,环境很好。,来自订单,IP属地:吉林,,,杜甫草堂好评
M22****9276,钻石贵宾,5分,超棒,景色5,趣味4,性价比4,内容没什么，都是后造的。当个小公园逛逛还是挺不错的，挺漂亮。,来自订单,IP属地:上海,,,杜甫草堂好评
D10****289,铂金贵宾,4分,满意,景色4,趣味4,性价比4,冬天去的，感觉冷，其他季节应该很美。商业化很严重，走廊两面都是文创店,来自订单,IP属地:北京,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味3,性价比4,"12点打车至南门，抬眼便望见对面的浣花溪公园，那亦是个好逛之处，不仅有文化历史的沉淀，还洋溢着当地人的生活气息。
   踏入杜甫草堂，景色美不胜收，绿植高大且茂密，犹如绿色的华盖，投下一片片阴凉。然而，此处也略显阴冷。漫步其中，仿佛能穿越时空，感受到杜甫当年在此生活的气息。尽管如今的草堂历经历朝历代的修缮，规模已非杜甫当年居住时那般狭小，但依然能让人在这古朴清幽的环境中，追寻到诗圣的足迹。
   这里的一草一木，一砖一瓦，都似乎在诉说着那段久远的历史。我静静地在草堂中徘徊，思绪纷飞，想象着杜甫曾在此处挥毫泼墨，写下那一篇篇千古传颂的诗篇。他的诗歌，如同一盏明灯，照亮了后世的文学道路。
   尽管我回来后就冻感冒了，但这一趟杜甫草堂之行，依然给我留下了深刻的印象。它让我更加深入地了解了杜甫的生平和他的诗歌创作，也让我对中国古代文化有了更深的敬意和热爱。

你可以根据实际情况对内容进行修改，或者告诉我更具体的修改要求和方向。",来自订单,IP属地:四川,,,杜甫草堂好评
jijason,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,值得一去、环境超赞、有盖碗茶喝,来自订单,IP属地:四川,,,杜甫草堂好评
本来就叫江城子,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,景点可以理解为，以杜甫草堂遗址为基础，杜甫以后的古人和现代人修的带花园的建筑群。相比现代人修的建筑，古人修的建筑的审美更在线。,来自订单,IP属地:上海,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味4,性价比4,带娃娃可以去，里面人不多，闲逛很合适,来自订单,IP属地:四川,,,杜甫草堂好评
yudanqin,黑钻贵宾,5分,超棒,景色5,趣味5,性价比5,非常好玩。,来自订单,IP属地:上海,,,杜甫草堂好评
M38****7873,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,不错，挺大的，好好转下来要2-3个小时，唐诗氛围很浓厚，包括后来修建的茅屋，蛮古朴的，整个屋子的布局和陈设也都是按照《茅屋为秋风所破歌》里面所提到的内容修建的,来自订单,IP属地:四川,,,杜甫草堂好评
deng****aya,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,非常棒的景点,来自订单,IP属地:广东,,,杜甫草堂好评
M26****7110,黄金贵宾,5分,超棒,景色5,趣味4,性价比5,虽然不少是新建的，但可以思古怀今，还是可以去的,来自订单,IP属地:安徽,,,杜甫草堂好评
M36****9272,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,为这难得的氛围和服务，我也必须来个好评，赞赞赞,来自订单,IP属地:广东,,,杜甫草堂好评
m33****7434,铂金贵宾,5分,超棒,景色5,趣味5,性价比4,很好很好很好,来自订单,IP属地:北京,,,杜甫草堂好评
_TI***5t,,5分,超棒,,,,"泰国人很容易来旅行,买票,非常方便。",来自Trip.com,IP属地:未知,,,杜甫草堂好评
300****508,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,还是可以的,来自订单,IP属地:江苏,,,杜甫草堂好评
186****2966,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,值得去转转看看,来自订单,IP属地:广东,,,杜甫草堂好评
duanduan,铂金贵宾,5分,超棒,景色5,趣味3,性价比3,环境清幽，去的时候是淡季，感觉舒适。,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,黄金贵宾,4分,满意,景色4,趣味4,性价比4,诗仙诗圣，走马观花,来自订单,IP属地:四川,,,杜甫草堂好评
贩卖快乐的贝儿,,5分,超棒,,,,从正门进入，首先映入眼帘的是大廨，这里陈列着一些与杜甫相关的文物和书画；接着来到诗史堂，展示了杜甫的生平事迹和诗歌创作历程；再往前是柴门，古朴典雅；穿过柴门便是工部祠，供奉着杜甫的塑像；工部祠东侧是“少陵草堂”碑亭，是杜甫草堂的标志性景点；随后参观茅屋故居，感受杜甫当年的生活场景；最后逛逛盆景园，欣赏各种精美的盆景。,,IP属地:江苏,,,杜甫草堂好评
把苹果博士赶出宇宙,黄金贵宾,4分,满意,景色4,趣味3,性价比3,人多不好玩,来自订单,IP属地:陕西,,,杜甫草堂好评
206****362,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,那里有非常多的历史，风景优美，可以与杜甫隔空互动，大家都学到了很多知识，非常有趣，门票价格适中，游玩起来不累，适合大小一家来游玩。,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味4,性价比4,有俩崽崽陪着玩，就是开心??,来自订单,IP属地:重庆,,,杜甫草堂好评
_WeCh****21308,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,"杜甫草堂，也是成都的著名景点之一
杜甫在这呆的时间不算多，也算是人们对他的纪念吧
西门进的，因为上午去的金沙，那有公交，直接到西门，官方的讲解，一定要听讲解，不然那么多诗句，简直看不懂",来自订单,IP属地:四川,,,杜甫草堂好评
莱里达不花帖木儿,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,成都值得打卡的景点,来自订单,IP属地:四川,,,杜甫草堂好评
Ciaotom,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫草堂比我想象的要大，这里可以全面的了解杜甫的生平，重新温习杜甫的伟大诗歌，我特别喜欢内部的诗歌长廊，一边读诗，一边欣赏不同风格的书法，很棒！,来自订单,IP属地:四川,,,杜甫草堂好评
tiger1173,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,值得一看性价比很高,来自订单,IP属地:上海,,,杜甫草堂好评
Akaiwen,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常值得去,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,非常好！！！,来自订单,IP属地:四川,,,杜甫草堂好评
_CFT01****0268708,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,幽幽小道，清清草屋,来自订单,IP属地:江苏,,,杜甫草堂好评
匿名用户,黄金贵宾,4分,满意,景色5,趣味3,性价比3,环境好，再早些时候看银杏叶超棒，现在落了，此外还有些冷,来自订单,IP属地:中国香港,,,杜甫草堂好评
阿to1za,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很漂亮很值得去， 学到了很多历史知识， 了解了杜甫的生平， 草堂里面也很漂亮，景区有自助讲解服务， 建议组一个讲解这样更能感受到景点的历史底蕴,来自订单,IP属地:江苏,,,杜甫草堂好评
匿名用户,钻石贵宾,4分,满意,景色4,趣味4,性价比4,这里环境舒适，很不错，值得游玩,来自订单,IP属地:广东,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味4,性价比5,还是很舒服的环境很好,来自订单,IP属地:四川,,,杜甫草堂好评
M49****7547,,5分,超棒,景色5,趣味5,性价比5,还是值得去的,来自订单,IP属地:重庆,,,杜甫草堂好评
玖千柒 %,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,挺好的，里面环境很好，人很多,来自订单,IP属地:青海,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,携程预订方便，出票快，很棒！景区很漂亮，也很干净。值得带孩子一去的好地方！,来自订单,IP属地:四川,,,杜甫草堂好评
M27****208,铂金贵宾,4分,满意,景色4,趣味3,性价比4,环境比较清幽 ，大部分建筑都是后期的重建 ，在其中漫步，遥想当年的情景 ，有一种别样的感觉 ，带小朋友来逛一逛是一个非常好的场所,来自订单,IP属地:广东,,,杜甫草堂好评
M29****0159,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,名人故居，很值得欣赏,来自订单,IP属地:四川,,,杜甫草堂好评
M27****5022,,5分,超棒,景色4,趣味3,性价比4,文学爱好者的天堂,来自订单,IP属地:陕西,,,杜甫草堂好评
M34****2235,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,第一次去成都，第一次去杜甫草堂，作为来自江苏的人，一下子被我国西南地区的园林风格给震撼到了，岸边邻水，一岸靠另一岸，居住的茅屋旁边栽种了大量的竹子，很好地阐释了“人不可居一日无竹”的古代园林思想,来自订单,IP属地:北京,,,杜甫草堂好评
e10****86,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很好哦。老师很负责,来自订单,IP属地:海南,,,杜甫草堂好评
138****7535,,5分,超棒,景色5,趣味5,性价比5,快捷便利，非常方便，喜欢,来自订单,IP属地:广东,,,杜甫草堂好评
109****916,钻石贵宾,5分,超棒,景色5,趣味5,性价比5,小小讲解员非常可爱,来自订单,IP属地:四川,,,杜甫草堂好评
Jackytam,铂金贵宾,4分,满意,景色4,趣味4,性价比4,从小背唐诗，诗圣的作品熟读于心，所以来成都一定要来打个卡。挺不错的一个景点，走进后仿佛逃离了喧嚣的城市，很宁静。园区也很大，景色很美。而且周边还有浣花溪、四川省博物院，一同游览可以满足各种愿望，就是要保持体力呀！,来自订单,IP属地:广东,,,杜甫草堂好评
Constance-1619,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,还是很不错的,来自订单,IP属地:上海,,,杜甫草堂好评
匿名用户,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境优美，很有人文气息，现场工作人员也热情负责，现场还有小学生志愿讲解，童言童语，很??,来自订单,IP属地:中国香港,,,杜甫草堂好评
匿名用户,,5分,超棒,景色5,趣味4,性价比5,无更多评价,来自订单,IP属地:四川,,,杜甫草堂好评
匿名用户,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,景区门票出票快，很方便。,来自订单,IP属地:广东,,,杜甫草堂好评
M24****357,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,每次出去旅行，预定门票，首选携程，订票方便，验票也很方便，推荐大家使用携程哦,来自订单,IP属地:辽宁,,,杜甫草堂好评
小熊爱佳佳,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,古朴大气的草堂，幽静开阔。,来自订单,IP属地:四川,,,杜甫草堂好评
M42****968,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,很好！！！！！,来自订单,IP属地:福建,,,杜甫草堂好评
M46****9350,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,"历史底蕴深厚的城市,值得一去的杜甫草堂",来自订单,IP属地:江苏,,,杜甫草堂好评
爱吃番茄的zyq,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,景点参观价值一般 还不便宜,来自订单,IP属地:吉林,,,杜甫草堂好评
绯色花月丶,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,还不错，推荐去一下,来自订单,IP属地:江苏,,,杜甫草堂好评
蜻蜓飛舞,,5分,超棒,,,,"成都一周自由行
第三天12/18周三古镇汉服之旅
杜甫草堂
这边就是唐代有名的诗人杜甫的老家，这边也是国家4a级旅游景区，这边风景超美尤其是现在银杏全盛！搭配著古物建筑一秒穿越到杜甫故居，占地超广的可以拍拍照又能重新认识体验人文气息，很棒的地方

#旅行 #旅行好きな人と繋がりたい #旅行好き #旅游 #旅游 #旅游景点 #旅游摄影 #旅游达人 #网美 #网美景点 #网美集散地 #风景 #网美店 #景观餐厅 #网美餐厅 #台湾 #台湾旅游 #好想去喔 #旅游云 #打卡景点 #波波打卡 @ettodaytravel @wantogo @trip_packer @travelyam @keke_traveltheworld @bpintaiwan 
#成都 #成都市 #成都旅游 #成都旅游攻略 #成都景点 #成都景点推荐 
#杜甫草堂",来自Trip.com,IP属地:未知,,,杜甫草堂好评
M42****980,,5分,超棒,景色5,趣味5,性价比5,就是人山人海，造成体验感欠缺,来自订单,IP属地:四川,,,杜甫草堂好评
ZOOM7,铂金贵宾,5分,超棒,景色5,趣味5,性价比5,杜甫住的原址小茅草屋真的很心酸 更深刻的了解了杜甫这个人。很多名人也都去过杜甫草堂！景区里的景色也非常美！很棒！下次春天再来！这次花都没有开！因为是冬天,来自订单,IP属地:四川,,,杜甫草堂好评
_M13****6193,黄金贵宾,5分,超棒,景色5,趣味5,性价比5,环境不错，值得再来,来自订单,IP属地:北京,,,杜甫草堂好评
TopangaL,,5分,超棒,景色5,趣味5,性价比5,国庆节人山人海,来自订单,IP属地:广东,,,杜甫草堂好评
