user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,video-js src,user_detail_tags_text,resource_date_text,from
⑥震⑥,1分,不佳,景色1,趣味1,性价比1,去八达岭单程车票变成了旅游团捎带。头一天晚上导游通知订单的上车点取消了。早晨不到五点就打语音电话把我吵起来让我加微信群，觉都没睡好。早走了一个多小时，傻乎乎的骑了二十分钟共享单车到地铁站，又坐了八站地铁才到了坐车点。出了五环一路堵车，蛄蛹到八达岭已经十一点半了。,IP属地:北京,,,,
grav,2分,一般,景色4,趣味3,性价比2,非常不喜欢，一方面五一人多，另一方面可能为了拉生意故意把回程时间拖到很晚，为了推销鸟巢和水立方夜景，拉游客生意。感受非常差。,IP属地:北京,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,原订10点半左右到八达岭，结果1点半左右才到，一路堵车，又出小事故，又耽误时间，买好返程的动车票被迫退票，体验感很差,IP属地:广西,,,,
匿名用户,1分,不佳,景色3,趣味1,性价比1,坑人，提前不通知,IP属地:北京,,,,
206****561,2分,一般,景色4,趣味3,性价比1,除了长城没啥值得看的。,IP属地:北京,,,,
匿名用户,1分,不佳,景色3,趣味2,性价比2,脏乱差，排队多,IP属地:北京,,,,
M50****1592,1分,不佳,景色1,趣味1,性价比1,320块钱，能不能退？又退不了钱，又添了80块钱,IP属地:北京,,,,
匿名用户,1分,不佳,景色5,趣味1,性价比1,排队一小时多，地面缆车体验1分多钟,IP属地:广东,,,,
匿名用户,1分,不佳,景色2,趣味2,性价比1,说实话，北京人也只去过2次八达岭，不陪客户也根本不会想去，不愿意添堵；这次比上次更差，那个增加的摆渡车不知道意义何在，有排队的功夫都走过去了；来个景点，一堆工作人员呼三喝四，尤其缆车的，极其没礼貌，对每个游客都大声呵斥，跟有精神病似的，下了缆车还得蛄蛹挺长一段时间才宽敞不堵着；一路上一丢破喇叭大声放着注意事项却没见一个工作人员疏导；感觉整个景区的服务人员怨气都挺大，不知道图啥；文创和纪念品店也是去过的最差的，不光小，没啥东西还爱答不理，问啥都听不见；底下那家有些XX口音的更差；全程最好服务的就是好汉坡拍照的大叔，态度认真，言语幽默；整体脏乱差，排队+乱哄哄，毫无体验感，谨慎前往吧，毕竟那么多长城呢……,IP属地:北京,,,,
赫林贝尔亨程昱,2分,一般,景色2,趣味2,性价比2,再也不会去了,IP属地:辽宁,,,,
187****0114,1分,不佳,景色1,趣味1,性价比2,体验非常差，长城最坑的景点！！,IP属地:广东,,,,
M46****0861,1分,不佳,景色1,趣味1,性价比1,一个项目排队2小时，**。,IP属地:广东,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,"1.未提前一天联系客人，直到截止时间也无人联系告知本次旅行相关事宜。
2.直至客人快要到达上车点才告知车已满员，无法上车，给出解决方案是让客人自行前往另一乘车点，丝毫不顾及时间是否足够
3.被告知自行前往另一乘车点时车已发车，导致后续行程全部被打乱。",IP属地:广西,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,没留意不能退，一口气损失几百米，难过,IP属地:北京,,,,
侯文浩,1分,不佳,景色5,趣味1,性价比1,排队排队各种排队，买了票大风不能坐缆车，地面缆车还故障，上山排队下山还要排队，千万别去太坑了，电视上看看就行了。,IP属地:山东,,,,
回到五岁,1分,不佳,景色1,趣味1,性价比1,这么短的路程竟然收100元太坑太坑了，就是捉回程最后一段人们太累的心理，比黄山小火车坑多，到底*****有没有审核，审核标准是什么？,IP属地:广东,,,,
匿名用户,1分,不佳,景色5,趣味3,性价比1,千万别坐景区直通车，停车不在集合点还要走好远，导游只顾往前走根本不看后面人有没有跟上，购票详情写的9：30左右到，实际10：30才到，12点就开始催返程13：30就要发车，时间太短根本不够玩，车上座位有坏的坐着很难受，行李箱门坏的，车跑半路行李被甩出去了，长城风景很美，值得登高望远，细细体会，直通车体验极差毁心情，北京玩这几天各方面体验都很好，大店小店服务都很热情贴心，八达岭直通车真是唯一污点,IP属地:北京,,,,
懒惰虫啊盼,1分,不佳,景色1,趣味1,性价比1,不值得，物价太贵，不好玩,IP属地:北京,,,,
_WeCh****66014,1分,不佳,景色1,趣味1,性价比1,本来以为只是双程车票，没有想到是当地一日团。导游好吵，讲40分钟废话，车程漫长。要卖缆车和鸟巢票。 退掉了我自己私人买的缆车票 然后改跟他们一起的团队票。建议以后还是坐高铁,IP属地:北京,,,,
魏新.安卓电力,2分,一般,景色2,趣味2,性价比2,"没爬过的可以爬一下。
但不建议特意来。",IP属地:河南,,,,
cuecnj,2分,一般,景色3,趣味1,性价比1,路上时间和排队时间总计用了近5小时，真真游玩的时间只有20分钟，完全不值得。和我几十年前来的长城完全不同。,IP属地:四川,,,,
豆爸613,2分,一般,景色3,趣味2,性价比2,说实话很一般，中途卖索道票，吹牛不老实。其实不如自己爬一爬。另外车子也没停到里面。提前联系也没有。,IP属地:浙江,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,客人临时有事去不了，门票不给退，,IP属地:吉林,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,一次很差的体现，完全是浪费钱,IP属地:广东,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,说好的50分集合上车，由于小部分人没有准时到，导让我们在候车点吹冷风。本来我自己预定的八达岭索道，导游硬让我退了，让我选团队有的地面缆车。体验感爆差。以后不会再跟团了。,IP属地:上海,,,,
203****615,2分,一般,景色3,趣味2,性价比2,携程旅行直接转包，一点责任心都没有,IP属地:北京,,,,
匿名用户,1分,不佳,景色2,趣味1,性价比1,人从众，除了人就是人，缆车排队2小时乘坐3分钟，一堆带着小孩的疯狂插队，现场管理混乱。,IP属地:北京,,,,
在深圳还在拼搏的人,1分,不佳,景色1,趣味1,性价比1,不好人太多,IP属地:北京,,,,
匿名用户,1分,不佳,景色3,趣味1,性价比1,这个车不知道是我遇到的不好还是什么原因，非常坑，导游态度倒是不差，但是～坑1:车上不了八达岭停车场，导游带着我们行军般飞快的来回走了至少五六公里，车停的地方比八达岭地铁站还要远得多，小孩根本跟不上。导游说他们车上不了八达岭停车场，但关键路上无数辆车都上去了，所以要谨慎选车，特别是带娃，本来是图省事的，结果发现不如坐地铁了。坑2:导游在车上让我们把网购门票和地轨套餐退了从她那买，说她能带我们找快的队伍排，其实鬼扯，买完票还是让自己排队，我还得担心身份证放她那会不会丢。总之，只说事情，不带情绪，带娃乘这个车体验感真心非常差！,IP属地:江苏,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,不给退定，人太多,IP属地:北京,,,,
300****321,1分,不佳,景色3,趣味1,性价比1,单买门票就行了，路线简单，索道太坑爹，距离短，坐地缆要去南线，返程要坐回高铁站，但是并没有高铁回北京……,IP属地:陕西,,,,
M43****930,1分,不佳,景色1,趣味1,性价比1,北京最差的体验,IP属地:北京,,,,
匿名用户,1分,不佳,景色3,趣味1,性价比1,回程上车点给的定位是错的，问导游停车场位置也一直不说，家里老人下山时摔了一跤也跟着错误的定位绕了一大圈，买畅游通省下来的精力都用在找车子上了，差劲,IP属地:上海,,,,
M17****949,1分,不佳,景色3,趣味1,性价比1,景点到点赶人，在旅游旺季，对于堵车的游客，才上来十分钟不到，也不稍微延迟半小时，体验极差,IP属地:北京,,,,
Monica108,2分,一般,景色4,趣味2,性价比2,"首先不知道这么昂贵的价格包含啥？
门票成人35 ，孩子不要票。来回交通80 
这样算起来成本是 80✕2+35=195。可是收了336减去孩子门票费用35 336-35=301，那么剩下来的费用是啥？咨询了客服一直未答复。如果说是服务费，其实根本没啥服务，为感觉到服务的好，这个导游啥都不讲 只会在车上宣传大家去看鸟巢……",IP属地:北京,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,什么垃圾导游，团经常带散找不到人，下车了啥也不管,IP属地:北京,,,,
M49****5770,1分,不佳,景色1,趣味1,性价比1,导游推销双程缆车 特别坑！！根本没时间去别的地方 只能北七到北八 特别特别坑,IP属地:北京,,,,
白玛彭措jt,1分,不佳,景色4,趣味3,性价比1,就没见过管理那么乱的景区，索道排队极其货款，在保安面前拆队的人，保安根本不管，下山索道排队两个半小时以上，索道口的工作人员只知道推销照相，根本不维护秩序，打死不来了,IP属地:北京,,,,
M62****1476,1分,不佳,景色1,趣味1,性价比1,缆车不知道什么样，滑车不要坐，只能上到北4，全程时速5km的状态下不超过10分钟就到了,IP属地:吉林,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,不建议购买，排队太长体验很差,IP属地:北京,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比1,毫无信誉，和其他长城线路运营商同时间、同路线，却比其他家晚了二十多分钟，各家走的都是崇文门9:30-北土城10:00-长城，为什么十点前所有其他运营商都到了，十点整都发车了，而携程这家官方的晚了二十分钟，先说堵车（周六堵车吗！别的运营商为什么不堵），又说有游客迟到了，没有信誉,IP属地:北京,,,,
151****8968,1分,不佳,景色5,趣味1,性价比1,买了1月26日八达岭长城双程缆车票，因天气原因北坡缆车没开，只坐了南坡的地面缆车，也找不到退票渠道！携程这种情况不应该退回缆车票吗？,IP属地:北京,,,,
匿名用户,1分,不佳,景色5,趣味1,性价比1,别买这种票，踩雷别怪我没说，上去坐车还要重新买票，不让刷身份证，没上山工作人员说好的山上可以刷身份证，上去了就是不行，也不能退票，纯冤种,IP属地:山东,,,,
M35****8588,1分,不佳,景色1,趣味1,性价比1,都没人讲解,IP属地:北京,,,,
匿名用户,1分,不佳,景色2,趣味1,性价比1,人太多，为什么不控制。体验极差！！！！！！！**！！！！,IP属地:湖北,,,,
M42****9007,1分,不佳,景色5,趣味1,性价比1,"很符合我对北京的刻板印象，附加服务p贵，一个缆车不知道要**排多久，没有一个人维持秩序。我明明可以自己爬完的偏偏我相信北京是个带城市。景点运营的**一坨，东西死贵。大冷天的室内连暖气都舍不得开。
千万别买八达岭的任何缆车车什么的。当然富哥走vip通道当我没说",IP属地:北京,,,,
320****541,2分,一般,景色2,趣味2,性价比2,折腾了大老远，去了个寂寞，啥也没有，这样的景点建议关闭吧。,IP属地:北京,,,,
匿名用户,1分,不佳,景色1,趣味1,性价比2,。。。。。,IP属地:北京,,,,
M50****425,1分,不佳,景色1,趣味1,性价比1,什么鬼，本来订8号的，没有去，9号要退款是，不让退款，长城就是，差这点钱，坑游客的吗？在也不会来了，也没有什么意思。,IP属地:北京,,,,
M30****7930,1分,不佳,景色1,趣味1,性价比1,纯纯骗钱玩意,IP属地:上海,,,,
M24****637,1分,不佳,景色5,趣味5,性价比1,大雪天气，缆车索道都关闭了，没使用还不给我退钱，差评,IP属地:北京,,,,
205****637,1分,不佳,景色1,趣味1,性价比1,太商业化了。导游还让我退票，在他那里买票。,IP属地:北京,,,,
匿名用户,1分,不佳,景色3,趣味4,性价比1,旅游导游坑太多，说是80元就能到鸟巢顶端看北京城全景，可是等到了鸟巢就不是这样子了，根本去不了鸟巢顶，忽悠游客多花冤枉钱，神州直通车，王艳洁导游，影响北京形象。,IP属地:北京,,,,
M48****5715,2分,一般,景色2,趣味1,性价比1,"877公交买票太坑，虽然没有多少钱但是叫人心上不舒服，带两个老人买票结果人家支付宝跟现金不等价，支付宝6块现金就要12，是人民币在国内贬值了吗，搞不懂，买票人员像个大爷似的，看不起普通人，区别对待。
这次北京游玩体验感最差的景点，老人哪里开的支付宝，现金有没给你假币，中国民银行发布的人名币为什么跟电子支付不等价",IP属地:甘肃,,,,
