"user_detail_name","text","text 2","text 3","text 4","text 5","content_wrap"
"乖乖扁扁","4分","满意","景色3","趣味3","性价比3","每个去过台湾的童鞋都会推荐说一定要去台北故宫博物院看看，特别是像你们搞艺术的……我觉得现在的设计已经是模式化商业化的东西了完全不能称之为艺术，千万不要拿设计来侮辱艺术，哈哈哈哈。

全民好评的情况下，所以我们专门留了一天在台北的时间来这里看看传说中的奇珍异宝。

交通，坐捷运到士林夜市，然后转程了公交车，看招牌到故宫的还比较多，只不过我还是没有分清楚到底是上车的时候刷卡还是下车的时候刷卡，完全是懵&#215;状态，反正跟着前面的人，他们刷我就刷……

门票，票价涨价了，现在是350新台币。现场可购票，也可以刷悠游卡，只要余额充足，可直接刷了进去，没有实体票。旁边有租赁讲解器的，150新台币一台，需要抵押证件，我们就是抵押台湾同行证。出来退的时候归还。

寄存，基本上A4以上大小的包都需要寄存在旁边的柜子，自助寄存，开箱子取钥匙需投币10元台币，出来取包的时候10元也是可以退的。

故宫里的展厅很多，没有地图确实容易绕晕，本来去的时候应该是淡季。但是这里面的盛况简直就是旺季，感觉各个国家各个地区的游客都聚集到这里。我们也就跟着其中带团的讲解员蹭着听了一些讲解。

果然宝物众多，各种做工巧妙精细。我们最期待的还是这里的镇馆之宝“翠玉白菜”“肉形石”这里也是聚集人最多的地方。其他还有铜器，绘画，瓷器，书法，玉器，法帖，漆器，丝绣，珐琅器，成扇，雕刻，善本书籍，文具，清宫档案文献，钱币，满蒙藏文文献，织品，拓片……太多了！

室外温度30＋℃，但故宫里空调温度调太低了，冷得我一直起鸡皮疙瘩，带外套的盆友就非常机智了！"
"juki235","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院在台北的阳明山南麓，是一座仿造北京故宫的建筑，只不过有红色变成了黄色。故宫参观需要门票，人超级的多，内部不允许拍照。它分为主楼和书华楼，以及至善园三个部分，布局紧凑但规划很好，在这里逛上一整天都不够，建议留足时间观看。"
"中原凡客","5分","超棒","景色5","趣味5","性价比5","为什么都是五分呢？因为文物丰富，特色鲜明，与北京故宫的展览相比，趣味性更强一些，当然内地不太方便去，停留时间短，因此，去了一次，还想再去！"
"lyd****ong","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院的外观跟北京没得比，藏品倒有不少好东西。除了最有名的翠玉白菜和东坡肉，还有文物价值更高的毛公鼎。我去参观时还有幸赶上张大千书画展，绝对大饱眼福。"
"Cinderella Princess","5分","超棒","景色5","趣味5","性价比5","台湾行必游景点，中华文化千年沉积的产物，就藏品而言比咱们北京故宫博物院藏品多多了，最最著名的是慈禧的最爱，一颗白菜。藏品每周都会一批，多去几次也未必能把藏品看完，据说当时从紫禁城拖了2000箱走呢。"
"Jony211","5分","超棒","景色5","趣味4","性价比5","奇珍异宝果然都在台湾！必须去开开眼啊！
没看到什么瓷器，基本都是玉啊，金啊，金丝楠木之类的高档货！
除了镇馆的3个宝贝，其他的我看着都是设计巧妙，做工精美！"
"狄波","4分","满意","景色4","趣味4","性价比4","如果是专程前往台北故宫博物院参观，一定要提前查询一下展出内容，否则匆匆忙忙的一天时间根本无法体会那些文物的价值，而且有时候也没有所谓的超级大家的作品展出，会让万里迢迢前去参观的过程略有遗憾。"
"丹三丿","5分","超棒","景色5","趣味5","性价比5","鉴于晚上九点关门，六七点进入能错峰观赏。水和食物不能带入，大厅有存，十元硬币准备好。有卖纪念品的店，东西比机场多很多，如胶带纸啥的机场免税买更实惠。"
"fly_me_to_the_moon","5分","超棒","景色5","趣味5","性价比5","特别喜欢台北故宫，每次来台北都会来逛，至善园是在一起的，买门票可以免费游玩，现在流行锦鲤，这里的锦鲤很多哦，而且很大条，和中正纪念堂附近的有的一拼！"
"大布娃娃行走在路上","5分","超棒","景色5","趣味5","性价比5","非常值得去，宝物很多，看到了玉白菜和红烧肉，可以租耳机自己导览，我带着80岁老人在博物院参观了3小时，长知识。再去台北再去参观，非常喜欢，特别推荐。"
"宋小天使","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院也震撼着我，它不同于北京故宫博物院震撼我的是恢弘建筑，它震撼我的是所珍藏的华夏千年珍宝、国之重器，让我们有穿越感，去欣赏古人的美。"
"飞龙在天james","5分","超棒","景色5","趣味5","性价比5","值得一去。现在基本养成习惯，每到一地，先去当地的博物馆看看，到台北，不能错过的就是故宫博物院。好好逛逛，一天就这样过去了。"
"阿里巴第二代","5分","超棒","景色5","趣味5","性价比5","台北可玩的地方很多，故宫博物院是我觉得有必要去好好观赏的地方，时间宽裕的可以一天泡在里面，这里的展品太丰富，最爱翡翠白菜。"
"紅氿","4分","满意","景色3","趣味4","性价比4","台北故宫博物院完全能让你在里面慢慢看上一整天，藏品丰富可与北京故宫博物院媲美，主要以宋、元、明、清四朝为主，几乎涵盖五千年的中国历史，数量达65万5千多件，拥有“中华文化宝库”的美名"
"bhdmfvj","5分","超棒","景色5","趣味3","性价比3","雕象牙透花人物套球，象牙雕成的球体分为多层，层层
可以转动。
珊瑚魁星盆景。清代宫廷陈设的瑞器，以玉盆为基座，
花石造景。魁星一手高举斗状星座，
一足飞扬，营造喜
庆祝愿氛围，非常华美的摆件。
子孙万代金葫芦。镂空镀金葫芦，表面花叶缠绕，象征
瓜果丰盈
镶珠石花卉腰带。明黄缘带，内里讨以红地云龙纹织金
锦。带头镶嵌东珠及红蓝绿色珠石。属皇帝礼服御用腰
带。
清代皇室凡遇祭祀大典，帝王及陪祀人员，文武官员皆
于胸前佩戴戒牌，以求检束身心，礼敬神明。"
"M37****9426","5分","超棒","景色5","趣味5","性价比5","其实故宫里面还是有很多好看的文物的，说的是北京故宫看建筑，台北故宫看文物，台北故宫的文物是真的多，最好租一个讲解器，这样可以一边看一边听讲解，比较更能了解历史。非常不错，值得一看！"
"珊小妹","5分","超棒","景色5","","","故宫不大，但是足够逛一整天。记得提前预约人工讲解，有老师带着看真的体验好很多，老师很高寿了，但是带着我们讲了两个小时快，后面我们都累的不行了，可以想象她更是辛苦，但是还是热情高涨的跟我们讲解。千万不要租那个语音讲解器，没用！汝窑水仙盆真的美哭"
"桂林仙儿","5分","超棒","景色5","趣味5","性价比5","和北京故宫完全不一样的感觉。空间很大，现代化很多，展览内容也很丰富，和市场结合的很好——尤其是文创产品做得极有设计感，也非常适宜当做纪念品收藏或者送人。观摩很多，收获满满。另外，很多展品可以拍摄倒是很意外，几件镇馆之宝都得以一饱眼福拜见了，非常感念！"
"aguoguo","5分","超棒","景色5","","","台湾故宫博物院占地不大，但是馆藏很丰富，主题分区也很合理，光三楼都看了两小时，工作人员很多，秩序很好，可以不开闪光拍照，值得花大半天细细看。另外，地下一楼儿童游艺馆很不错，有趣又科普知识。不得不说台湾好安全，这么多宝贝的地方，居然不用安检，提示不带水和食物就好，还可以中途进出。"
"天上的羊","5分","超棒","景色5","","","不用取票，直接出示邮件收到的QR码，扫描进馆即可。一下待了5个小时，没有尽兴啊！应该推出两日票。快晴时帖，毛公鼎……太多太多的精品，目不暇接。而且文创产品开发得很丰富，从平价小纪念品到高大上的6、7千元的高仿制品。赞"
"Chinmimi","5分","超棒","景色5","趣味5","性价比5","台北故宫博物馆对我有着无法抵御的吸引力。里面有太多无法估价的藏品，记录着中华民族千百年来的文化成长。 一步步走进它时，我是兴奋的，故宫博物馆的建筑像一块价值连城和田籽玉，矗立在我面前。建筑的颜色很简单，它不同于北京明清建筑的红砖琉璃瓦，它主体接近白色，只有屋顶上的瓦片是浅淡的青黄色. 颜色虽有些不同，但威武的青铜狮子与云纹圆柱还是有着明清古建筑的传承。 博物馆内有许多件有名气的宝物，问起过曾拜访博物馆的朋友们，台北故宫博物馆最值得看的东西是什么，十有八九会说，馆内三宝有西周毛公鼎，翠玉白菜和肉形石。这个答案告诉我，这三件藏品是人气最高的。要欣赏它们，我建议一大早赶在第一批进馆，否则等到博物馆门口车水马龙时，它们的展台可能连挤都挤不进去。 我在台北故宫博物馆内待的时间不算长，大半日而已。这个地方绝对值得一来再来。怪不得有些文人待个十天半个月，在士林租借一套公寓，就为了经常来拜访博物馆。"
"61****818","5分","超棒","景色5","趣味5","性价比5","刚到的时候艳阳高照，走的时候亲盆大雨，里面真的是挺多珍宝的，听说是老蒋以前怕日本人截走运到台湾去的，果然是把北京故宫里面的好东西都运走不少了"
"三十四号","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院收藏有许多雍正帝时期的粉彩和珐琅彩瓷器，都是御用典藏，大家都知道雍正帝是清三帝中艺术品味最高的一位，他这朝的瓷器我认为最为精美"
"沃森大厨","5分","超棒","景色5","趣味5","性价比5","虽然没有北京故宫的规模和壮观，但是展馆“肚量”相当大，含金量极其高，展品相当丰富，体现了中华文明和文化的博大精深，想到有教育意义的旅程。"
"Sarah Hs","5分","超棒","景色5","趣味5","性价比5","台北故宫博物院馆藏丰富，有很多馆藏珍宝，也有定期展，最有名的是翠玉白菜、肉形石等，也因为镇馆之宝，人潮很多，每周五、六两天有开放夜间参观，可避开大匹观光客。"
