user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap,iplocation,user_detail_tags_text,resource_date_text,from
T141215,5分,超棒,景色4,趣味5,性价比5,在中国浩如烟海、蔚为壮观的文物群体中，三星堆文物属最具历史科学文化艺术价值和最富观赏性的文物群体之一，是宝贵的人类文化遗产。在这批古蜀秘宝中，有许多光怪陆离、奇异诡谲的青铜造型，有高2.62米的青铜大立人，有宽1.38米的青铜面具，更有高达3.95米的青铜神树等，均堪称独一无二的旷世神品。而以流光溢彩的金杖为代表的金器，以满饰图案的边璋为代表的玉石器，亦多属前所未见的稀世之珍。这些三星堆重要考古发现成果的多样性、丰富性和创造性，充分展现了古蜀文明的灿烂与辉煌。,,,,
诗人赵四,5分,超棒,景色5,趣味5,性价比5,"神往已久，今日终于成行。三星堆遗址所出土的大量祭祀器物，仅只是出自八个祭祀坑中的两个，目前另几坑正在陆续开掘，届时必定有惊世巨献。三星堆文化有明显与外来文化融汇之迹，其中可见以铜牌饰、铜铃、陶盉、玉璋、玉戈为代表的夏文化因素，以青铜尊、罍为代表的商文化因素，以玉琮、玉锥形器为代表的良渚文化因素，这些物证可证典籍所载夏与蜀有共同先世，也证其与中原文化、长江中下游文化有交集。
三星堆中宝贝众多，如大宝贝——大立人。以真人高矮、比例、动作铸，但眼、耳、手夸张，是有通天异禀的巫、王，又是神之体。又如通天神树，许是&quot;建木&quot;，或&quot;扶桑&quot;，又或&quot;若木&quot;，无论何种，均乃&quot;登天之梯&quot;。也是&quot;宇宙树&quot;与&quot;生命树&quot;之合。另有太阳轮、大面具、戴冠纵目面具、大鸟首等等等等。",,,,
M39****3204,5分,超棒,景色5,趣味5,性价比5,作为广汉人，因为三星堆的存在而倍感荣幸！去了很多次，每一次感受都不一样！人类zhu先的智慧无法用语言形容！里面的摇钱树好壮观，还有好多面具，象牙，最让人觉得惊奇的是那个时候用什么把那个大石头打磨的那么光滑，太多太多震撼的文物，希望大家有机会都可以去感受一下,,,,
散香MKII,5分,超棒,景色5,趣味5,性价比5,特色鲜明的博物馆一向都是我的心头好～这次去成都就两个目标，三星堆和胖哒基地。想到广汉比较远第一站就来三星堆博物馆了！多的不说，三星堆有那么多未解之谜，奇特的面具和青铜像，数不清的祭祀用品，印象最深的还是那棵通天神树吧，太有盗墓笔记的即视感了，看介绍也是和西王母神话有关的，再就是那巨大的青铜纵目面具，在厦大也看到过复制的雕像，其余的藏品也有与众不同之处，非常值得一看！,,,,
jinyu9711,5分,超棒,景色5,趣味5,性价比4,三星堆博物馆位于四川省广汉市，距离成都大约四十公里，是一座遗址博物馆。来自三千年前的文物，蕴含了古蜀国丰富的信息。金杖、纵目人面具、青铜大立人像、铜神坛、青铜大神树是博物馆镇馆之宝，非常值得一看。,,,,
小火锅大姨妈2019,4分,满意,景色4,趣味2,性价比4,神秘的三星堆，神秘的青铜面具，不过周围蚊虫较多，特别痒,IP属地:陕西,,,
方知行,5分,超棒,景色5,趣味5,性价比5,四川广汉三星堆博物馆。出土的青铜器，象牙，等等文物很多，也非常神秘，还有很多未解之谜。博物馆爱好者也等着迷团解释。,IP属地:河北,,,
总在外面跑,4分,满意,景色5,趣味3,性价比4,"网上炒的有点热的地方 基础设施非常不错 停车和交通往来都很便利 网上预约机制也很方便 但是一定要记住早去 人比较少 看的比较从容 而且讲解可以通过手机戴耳机听讲解 不需要预约讲解员 
但是无论是门票还是讲解的费用都是博物馆的败笔 性价比一下就比较一般了",IP属地:北京,,,
D51****69,5分,超棒,景色5,趣味5,性价比5,这次国庆带小孩去成都，因为时间决定的挺匆忙，于是就找了成都当地的这家旅行社2日游。一天去熊猫基地和都江堰，一天去三星堆，体验下来服务相当好，导游兼司机小潘非常专业又热情，服务态度很好，整个行程安排的既快乐的玩到，又推荐我们去吃当地正宗的川菜，一家人玩的非常开心，很值得推荐去成都的朋友可以找这家当地的旅行社，非常轻松，服务态度一级棒👍,IP属地:上海,,,
俺家小宝贝月亮,5分,超棒,景色5,趣味5,性价比5,"三星堆果然名不虚传，真的值得去一次，人很多。
自己去可以在馆里预约个导游，也可以在门口找个导游，很多的。
当然自己逛也可以慢慢自己细细品味！
看到了青铜神树！看到了青铜铃！梦回盗墓笔记！
官方周边也不错，好多冰箱贴，忍不住买了好几个！
拍的太多了，一百张打底！",IP属地:四川,,,
匿名用户,5分,超棒,景色5,趣味5,性价比5,这个套餐的3天包车行程给游客的自由度较大，熊猫基地和三星堆都是热门景点，为了确保游览的时间，各安排了一天，剩下一天留给了都江堰和青城山。包车师傅车技好、很准时也很有耐心，会按照我们的要求（包括出发时间和具体行程安排）出车，一路上也会介绍些我们不知道的有特色的小景点以及一些风土人情。6日的成都自由行总体满意,IP属地:上海,,,
喜欢猫的虎,5分,超棒,景色5,趣味5,性价比5,"位于全国重点文物保护单位三星堆遗址东北角，地处广汉城西鸭子河畔。
·三星堆遗址是迄今为止西南地区发现的范围最大、延续时间最长、文化内涵最丰富的古蜀文化遗址。
·博物馆分为综合馆和青铜馆，可欣赏到出土的大量金、陶器、象牙等文物，都带有鲜明的巴蜀文化特征。",IP属地:湖南,,,
亮仔小邓,5分,超棒,景色5,趣味5,性价比4,非常值得推荐来一下，广汉北站出站的士17块钱，10分钟不到就可以到三星堆博物馆，两个馆加一个文物保护中心，至少花3小时游览，二期工程正在修建，后期文物可能更丰富，唯一就是回程让一位“热心”的士给宰了，收了24.5还是打的表,,,,
jiangguode,5分,超棒,景色5,趣味5,性价比5,三星堆古遗址位于四川省广汉市西北的鸭子河南岸，距今已有5000至3000年历史，是迄今在西南地区发现的范围最大、延续时间最长、文化内涵最丰富的古城、古国、古蜀文化遗址。三星堆遗址被称为20世纪人类最伟大的考古发现之一，昭示了长江流域与黄河流域一样，同属中华文明的母体，被誉为“长江文明之源”。有点看头。,,,,
,5分,超棒,景色5,趣味5,性价比5,三星堆博物馆（Sanxingdui Museum）是全国重点文物保护单位及首批国家“AAAA”级旅游景区，位于三星堆遗址东北角，地处历史文化名城四川省广汉市城西鸭子河畔，南距省会成都40公里，北距德阳26公里，是中国一座现代化的专题性遗址博物馆。三星堆博物馆于1992年8月奠基，1997年10月落成开放，馆区占地面积约530亩。三星堆博物馆集文物收藏保护、学术研究和社会教育多种职能于一体，采用现代化科学手段实施管理，集中收藏和展示三星堆遗址及遗址内一、二号商代祭祀坑出土的青铜器、玉石器、金器以及陶器、骨器等千余件珍贵文物。三星堆博物馆是四川省对外重点推出的五大旅游景区之一。,,,,
88top,5分,超棒,景色5,趣味5,性价比5,三星堆博物馆(Sanxingdui Museum)位于全国重点文物保护单位三星堆遗址东北角，地处历史文化名城广汉城西鸭子河畔，南距成都40公里，北距德阳26公里，是中国一座现代化的专题性遗址博物馆。博物馆于1992年8月奠基，1997年10月建成开放。三星堆博物馆馆区占地面积约530亩，第一展馆面积4200平方米，第二展馆面积7000平方米，游客接待中心建筑总面积2600平方米。,,,,
雪3飞who,4分,满意,景色4,趣味4,性价比4,"【不要错过的展品】
🔺青铜神树🌲
是一件绝无仅有极其奇妙的器物。神树分为3层，枝上栖息9只神鸟，精美无双～
🔺青铜人面像🎭
青铜像铸造精美、形态各异，其中有三件著名的“千里眼、顺风耳”造型，还面带微笑☺️
🔺博物馆分为综合馆和青铜馆，还可欣赏到出土的大量金、陶器、象牙等文物，都带有鲜明的巴蜀文化特征。",,,,
三晋龙少,5分,超棒,景色5,趣味5,性价比5,"【景色】非常漂亮，
【性价比】适中，历史感很强的地方。馆中宝物多，尤其是青铜馆，各种青铜造型的人和物都很漂亮，综合馆也不错。来成都一定要来广汉市看看三星堆博物馆。",,,,
三晋龙少,5分,超棒,景色5,趣味5,性价比5,"来成都一定要抽空来广汉三星堆看看，决不会让你失望的。三星堆文化距今己有3000多年的历史了，三星堆博物馆有青铜馆和综合馆可参观。馆中国宝物件很多，历史感强。三星堆博物馆内
【景色】也不错，
【性价比】适中。",,,,
若草花,5分,超棒,景色5,趣味5,性价比5,去过大大小小不下15个博物馆，就数三星堆最特别，展示了不一样的中华文明，长江流域独特风貌。4800年前是如何具备这样精湛工艺的不得而知，纵目蚕丛，鱼凫纹金杖，通天神树无不印证着山海经等上古传说。广汉一日游不虚此行，一定要留足时间，在博物馆里呆了4个多小时，只逛完了综合馆和青铜馆，还有遗址实在没实力去了。里面很大，穿平底鞋很重要哟,,,,
M89****14,5分,超棒,景色5,趣味5,性价比5,"“梦幻般的三星堆之旅”。我认为三星堆博物馆是必看的一个博物馆。
大立人、青铜面具、青铜纵目面具、青铜纵目、青铜戴冠纵目面具、神树、摇钱树、贴金面具等，让人感叹古蜀人的想象力和他们的技艺。
整个博物馆分三部分，综合馆、青铜馆、祭坛，三部分不相连，须步行，不过距离都不远。祭坛是个室外建筑。门票有二检。可以请讲解、租导览器（10元/3小时）、关注三星堆公号也可听到较详细的讲解（请记得带上耳机，wifi有时不灵）。我们看得比较细，用了四个小时。（时间紧的，建议综合馆看神树、摇钱树，然后重点看青铜馆，重要展品基本都单列且有详细资料介绍。）
广汉北火车站出口左手边是公交车站。13路公交车至三星堆，票价2元，整半点发车，行车15分钟左右。时间合适就坐公交吧，打车一口价25元。火车站和三星堆博物馆门口都有出租车等候。网上有人提到6路车，这趟公交车是三星堆到汽车客运站的，不到火车站。
另外三星堆停车场出口处的那家小摊的凉粉很好吃，8元一份。清热解暑的。",,,,
M60****649,5分,超棒,景色5,趣味5,性价比5,沉睡数少年，一醒惊天下！三星堆精美绝伦的文物群体，是古蜀先民精神世界的生动写照,IP属地:湖北,,,
山上一颗MM,5分,超棒,景色5,趣味5,性价比5,成都东站出发高铁车次多，18分钟就到广汉北站，出站选择13路专线直达博物馆游客中心，建议先预定好，然后扫码很方便的。古蜀国三星堆文化确实很震撼的，值得参观。,,,,
