user_detail_name,text,text 2,text 3,text 4,text 5,content_wrap
好脾气的吴小姐,5分,超棒,景色5,趣味4,性价比4,直接去的观景平台 感受还是很不一样的 在网红拍照点也拍了照片 中间也有一些卖纪念品 和盖章的地方 也有邮筒 观景台下面 还有一个地动仪 也可以去看看 参观完还可以去地下吃小笼包
M30****8811,5分,超棒,景色5,趣味5,性价比5,从101往外看夜景，可以俯瞰整个台北，灯火通明。搭电梯时，记得抬头看看天花板，上面的星辰图会随着电梯上升而扩散开，感觉自己像是在夜晚一飞冲天。非常壮观美丽。
ki****nt,5分,超棒,景色5,趣味4,性价比4,作为台北的标志，101是必到哒。下午四点多到的，上观景台的人不是很多，电梯果然超级快的，可惜傍晚天空云很多，没能看到夕阳西下的美景。楼下的鼎泰丰味道不错哦！
M37****6833,5分,超棒,,,,这里的风景非常棒及视野辽阔可360度俯瞰台北市，及阻尼球很有特色，不过观景台不大约60-90分钟可逛完及当时为早上时段优惠票$100，排了近两小时。。。
M37****6183,5分,超棒,景色5,趣味5,性价比5,台北101大楼是必去的景点。进大楼有很多店铺，品类很丰富，和商场差不多。做电梯上去到观景台也有纪念品商店，纪念品开发很丰富，我买了冰箱贴。非常壮观雄伟。
M35****5282,5分,超棒,,,,是位于台湾台北市的最高大楼，有许多美食街以及购物的商店，集合时尚及流行的复合式大楼，有许多精品可以购买，也有许多知名餐厅可以选择，是周末以及休闲的好去处
_WeCh****95794,4分,满意,景色5,趣味4,性价比4,曾经的世界第一高楼来了台北总要去看一下的，电梯确实快89层感觉家里10的速度确实快，景色的话摩天轮坐多了看看也就那样，看过了总说看过了也不会在自己想象中了，不过来台湾感觉台湾人很文明很有礼貌。
chaojile,5分,超棒,景色5,趣味5,性价比5,101大楼是台北的地标，大楼的夜景也是极美的。观看大楼夜景的最佳处是象山，从象山步道口入口登高，约摸三，四十分钟到达观景台，可以从不同角度拍大楼夜景。
Drama Queen MIU,5分,超棒,景色5,趣味5,性价比5,"各个角度各种天气下的101都有不一样的风采！不愧为曾经的亚洲第一高楼！
不管是从里面看外面还是从其他的建筑物看过去！101都在那里！"
～如月＊芬芳～,5分,超棒,景色5,趣味5,性价比5,台灣的101景色優美，我作為台灣人，也只是去過一次登上頂樓，和家人一起去吃飯逛街欣賞湖光山色，在101頂樓可以看到台灣的台北景色。
yi****214,5分,超棒,景色5,趣味5,性价比5,"只会来一次
食之无味弃之可惜，觉得就是参观101的写照吧，观光客一定要来一次，但是上去后其实又没有什么好看的，不来又觉得很不对劲。"
轻快的行走脚步,5分,超棒,景色5,趣味5,性价比5,台北101大楼是台北标志性建筑，很高大上，在台北市区中心远远就能看到！该大楼是综合性大厦，购物中心不错，有很多知名品牌和餐厅，还有观景平台，很不错！
喜欢旅行的Mrpatrick,5分,超棒,景色5,趣味5,性价比5,台北101楼下有购物中心，天气好的时候，上面的台北夜景是非常漂亮的，排队时间还好，提前携程买票，选好时间就可以了，楼外夜景也很美
M36****5748,5分,超棒,景色5,趣味5,性价比5,在台北101大厦溜达了一圈，在通往观景台的大厅里看到了环形屏，播放台北从早到晚的城市变化还有台湾的一些著名景点。另外还有上观景台的门票。值得一看！
M35****5583,5分,超棒,,,,观景台整体环境不大，但可以一览台北风景。适合天气晴朗时前往，如阴天或雨天，可能因起雾而视线不佳。楼下为百货公司，参观完观景台还能去逛街吃东西。。
KS炎炎,5分,超棒,景色5,趣味5,性价比5,台北101大楼，从b1到89层，只需要39秒，381米高度，站在景观台俯瞰台北城区，风阻尼器也坐落于此，夜景也是十分美丽的
飞行的小鸟6656,5分,超棒,景色5,趣味5,性价比5,"101 新体验
（1）89楼观景台，高度382公尺，拥有绝佳360度全视野观看完整台北市
（2）全台最高101F秘境花园，全新打造法式庄园情怀，让爱拍照的妳，怎么拍都拍不腻
（3）全新开放高空漫步新体验，开放最高户外平台，挑战在海拔460公尺震撼感
（4）沈浸式体验飞行，实际感受真实飞行。"
linglizi,5分,超棒,景色5,趣味5,性价比5,去台北，哪能不去101大楼体验下呢😄需要提前预约，我们凑的十人团体票，很优惠，并且预约了86层楼的午餐。环境超棒，卫生间也很个性化，设施完备，服务热情，菜品丰富，味道很赞，据说，这里的菜谱就是当年接待市长的。餐厅顶部有灯光秀，变换出各种彩色图案。最好的是我们预订到了临窗的座位，可以边吃饭，边俯瞰台北的景色。台北巨蛋特别显眼。值得体验。
M35****5282,5分,超棒,,,,台北世界级高厦，本建筑曾在discovery纪录片形式来介绍，在88楼观景台欣赏台北市景色，包括不同住宅大厦、松山机场、北市景色，值得前来。
M36****6943,5分,超棒,景色5,趣味5,性价比5,我们是到现场买的票，其实在网上买会便宜一些，而且也不用排队。根据指示牌，顺利的找到排队乘电梯的队伍，很快就轮到我们上电梯了，夜景还是不错的。
M36****659,5分,超棒,景色5,趣味5,性价比5,列入吉尼斯世界纪录的最快速电梯，有2部，为观景台使用，其上行最高速率可达每分钟1010米，相当于时速60公里，从1楼到89楼的室内观景台，只需39秒；从5楼到89楼的室内观景台，只需37秒，电梯停靠1楼、5楼与89楼，民众至5楼购票后排队入场参观，南侧有91楼售票处与出入口，有7台40倍的望远镜设置于各角落，使用费用为每60秒20元。89楼的室内观景台全票为新台币400元，优待票票价为新台币370元，时间为每日的10:00至22:00，值得登高參观！
莫扎扎315,5分,超棒,景色5,趣味5,性价比5,"台北101大楼是目前世界前十高楼,高509米，是台北的地标性建筑，集购物、美食、观光、金融于一体；分为地上101层和地下5层，其中B1至4楼为购物中心，86至88楼为观景餐厅，89楼为室内观景层，91楼为室外观景台；"
frie****pli,4分,满意,景色4,趣味4,性价比4,来台北还是要来101看一下，虽然没有上去。负一层都是餐饮，一到四层是购物，五楼是上去观景台的入口，还有纪念品也是在入口那里买，纪念品比较贵。在商场买东西和纪念品满2000台币能在负一层办退税，餐饮不算，我们2000多点点退了100。
M35****9348,5分,超棒,,,,这里台湾最高大楼观景台，俯瞰台北市都市丛林，每天人潮皆是络绎不绝，也是世界各国旅客必访之处。近期101观景台有国人优惠门票101元方案。。
M36****0249,5分,超棒,景色5,趣味5,性价比5,到台北101，不需要提前买票，当场买就可以，我们6点半多就到了，排队的人还在预料之中，大概买票排了半个多小时，入场排了不到1小时，对于这种著名景点，还在可接受范围之内。非常壮观。
M30****4954,5分,超棒,景色5,趣味5,性价比5,站在山上的观景台上可以看到101大楼外全景。天拄般的高楼屹立在信义金融贸易区中心。无数的彩灯像是一颗颗星星从天而降，美不胜收。夜景更美。
tiramisu1130,5分,超棒,景色5,趣味5,性价比5,来到台北地标性建筑101，肯定必须要寄上明信片给亲爱的人，这是不是一件很浪漫的事情呢 观景台有邮筒 还是很有意义的！另外 在101大楼上看台北的夜景真漂亮！PS 楼下就有网红鼎泰丰 价格可比大陆要实惠很多哦
61****818,5分,超棒,景色4,趣味4,性价比4,门票好贵，浏览时间才半小时，个人觉得不如东方明珠，没有室外景观台，而且也能浏览两层，就那个风阻尼球还挺新鲜的，就是去了台北总归要去看看的
M37****9426,5分,超棒,景色5,趣味5,性价比5,5楼以下是商场，主要卖一些奢侈品，标价比大陆便宜，而且经常会打折，再加上当场退税，相信你可以以一个不错的价格买到心仪的物品。非常壮观。
心向远方jing,5分,超棒,景色5,趣味5,性价比5,101大楼是台北最显眼的地标性建筑，他曾经六年蝉联“世界第一高楼”称号，来台北旅游必要到此来看看。大楼分为地上101层和地下5层，如果想参加蹬塔活动一定会排队等候一两个小时。
用脚下的路丈量这个世界,5分,超棒,景色5,趣味5,性价比5,新年期间去的，正好有跨年活动，还看了101的烟花表演，真的很不错，震撼的很。现场看的人很多，需要提前找好位置，一起倒数，很有新年的气氛
f****t2,4分,满意,景色4,趣味4,性价比4,台北地标建筑，当然要去看了。由于掐着点去的，入场时21:15了。匆忙上电梯至88楼和91楼。走马观花地参观了一下，离开时买了点纪念品。
M36****5512,5分,超棒,景色5,趣味5,性价比5,走到了101，不得不说，其实，比想象的小好多，可能是见过北京的中国尊，顿时觉得这个建筑，好小，而且好细，没有想象中的气派。非常壮观。
M33****2295,5分,超棒,景色5,趣味5,性价比5,"台北市的地标
101虽然不是全球最高的建筑了，但它特别的竹节设计仍是非常有特色的建筑! 我的希腊朋友也觉得它是很棒的建筑，让人印象深刻!"
M30****1190,5分,超棒,景色5,趣味5,性价比5,"101美景美食
具有建筑师匠心独具的建筑法，代表才高八斗，高楼层可赏台北市景，全栋享有美食盛誉的店家，是台北市必逛的景点，让人值得回味"
白马炯釥,5分,超棒,景色5,趣味5,性价比5,好吃好吃的好玩的！逛吃逛吃逛吃.......开火车模式啊！吃得多走得多买的多！哈哈哈.......101这个打卡地标不来怎么行呢！
安迪米奥,5分,超棒,景色5,趣味5,性价比5,刚好遇到下雨，但是能见度还是可以的，在88层的饭店用餐，可以欣赏到台北的大貌，也是很地标的一个建筑了，感兴趣的朋友可以去看一下。
隨時出走,5分,超棒,景色5,趣味5,性价比5,101大樓台灣最高樓，登楼体驗天空美景，最佳時間為日落前，看一下凌駕街巷^^，接著看日落，再看完美夜景，台北以密集度高著名的漂亮夜景，個人覺得是數一數二的美(全世界喔)
M33****9173,5分,超棒,景色5,趣味5,性价比5,"景观美
上35楼星巴克喝咖啡，虽然有低消，还有限时，但景观美 气氛佳，外国客人居多，天气好的时候上来看看 蛮纾压的，很推荐！值得前来。"
M33****4460,5分,超棒,景色5,趣味5,性价比5,"看看风景吹吹风
101观景台，风景还不错，坐电梯到室内可以逛逛纪念品，再往上走楼梯可以到天台去吹吹风也不错，跟纽约的帝国大厦很像了"
M33****6152,5分,超棒,景色5,趣味5,性价比5,我们在台北101下面的购物商场逛了一下，东西还算很多，但是我们买了里面的焦糖鸡胗和奶茶，味道都一般般，比较失望。观景台风景不错。
